date,name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
2024-10-11,germ_vsw_flak_41,192.0,66.96,,,6.3,5.95,169.0,82.22,,,6.34,3.93,5.0,100.0,,,2.2,2.2,VFW,VFW,Germany,Ground_vehicles,5.7,5.7,5.7,1725.0,2104.0,2820.0,True,332.0,220.0,332.0,360.0,332.0,460.0
2024-10-11,fr_lorraine_155,61.0,83.93,,,5.56,4.36,33.0,83.34,,,2.65,2.32,,,,,,,Lorraine_155_Mle.50,Lorraine_155_Mle.50,France,Ground_vehicles,4.3,4.3,4.3,835.0,1033.0,1309.0,True,296.0,180.0,296.0,260.0,296.0,340.0
2024-10-11,jp_type_5_na_to,78.0,55.75,,,4.39,3.93,104.0,20.24,,,6.23,4.71,,,,,,,Na-To,Na-To,Japan,Ground_vehicles,3.3,3.3,3.3,1288.0,1499.0,1818.0,False,136.0,70.0,136.0,110.0,136.0,140.0
2024-10-11,jp_type_3_chi_nu,342.0,52.05,0.02,0.02,3.11,3.66,201.0,58.22,,,2.91,2.74,,,,,,,Chi-Nu,Chi-Nu,Japan,Ground_vehicles,3.3,3.3,3.3,1274.0,1458.0,1828.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,us_t1e1,404.0,57.3,0.07,0.06,4.45,4.21,359.0,71.23,,,5.32,3.5,,,,,,,T1E1,T1E1,USA,Ground_vehicles,5.0,5.3,5.3,1896.0,2096.0,2897.0,False,148.0,80.0,148.0,120.0,148.0,140.0
2024-10-11,uk_churchill_na75,88.0,50.0,,,4.74,3.54,26.0,,,,,1.12,,,,,,,Churchill_NA75,Churchill_NA75,Britain,Ground_vehicles,4.3,4.3,4.3,1753.0,1847.0,2531.0,False,142.0,80.0,142.0,110.0,142.0,120.0
2024-10-11,it_sherman_75_37,765.0,78.35,0.06,0.07,5.44,6.26,563.0,63.94,,,3.85,3.64,,,,,,,Sherman_I_Composito,Sherman_I_Composito_(Italy),Italy,Ground_vehicles,3.7,3.7,3.7,624.0,709.0,1446.0,True,272.0,120.0,272.0,180.0,272.0,240.0
2024-10-11,fr_m4a4_sherman,289.0,73.04,,,4.21,4.55,259.0,54.77,,,4.87,3.48,,,,,,,M4A4,M4A4_(France),France,Ground_vehicles,3.7,3.7,3.7,1265.0,1465.0,1871.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,it_m24_chaffee,376.0,63.47,0.25,0.47,5.39,10.28,479.0,76.76,,,3.44,2.49,,,,,,,M24,M24_(Italy),Italy,Ground_vehicles,3.3,3.7,3.7,1197.0,1375.0,1625.0,False,136.0,60.0,136.0,80.0,136.0,110.0
2024-10-11,jp_m24_chaffee,486.0,61.8,0.05,0.05,4.85,4.47,669.0,66.24,,,3.11,2.3,,,,,,,M24,M24_(Japan),Japan,Ground_vehicles,3.3,3.7,3.7,1197.0,1375.0,1625.0,False,136.0,60.0,136.0,80.0,136.0,110.0
2024-10-11,it_m4a4_sherman,221.0,71.8,,,3.35,5.2,226.0,61.38,,,6.52,3.96,1.0,,,,,,Sherman_V,Sherman_V_(Italy),Italy,Ground_vehicles,3.7,3.7,3.7,1265.0,1465.0,1871.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,jp_m42_duster,,,,,,,143.0,17.36,,,1.53,0.91,,,,,,,M42,M42_(Japan),Japan,Ground_vehicles,5.0,4.0,4.0,1960.0,1522.0,2242.0,False,142.0,80.0,142.0,100.0,142.0,150.0
2024-10-11,ussr_m4a2_76w_sherman,224.0,68.5,,,4.05,5.47,789.0,65.46,0.04,0.03,4.74,3.75,,,,,,,M4A2,M4A2,USA,Ground_vehicles,4.0,4.0,4.0,1101.0,1304.0,1684.0,False,130.0,50.0,130.0,80.0,130.0,90.0
2024-10-11,cn_zsd63_pg87,,,,,,,256.0,61.81,0.78,0.85,0.79,0.86,,,,,,,ZSD63/PG87,ZSD63/PG87,China,Ground_vehicles,5.3,5.0,5.0,1921.0,1523.0,2211.0,False,142.0,80.0,142.0,100.0,142.0,150.0
2024-10-11,jp_type_3_chi_nu_75cm_type_5,160.0,59.21,,,7.25,4.9,580.0,66.0,,,4.92,4.31,3.0,,,,,,Chi-Nu_II,Chi-Nu_II,Japan,Ground_vehicles,4.3,4.3,4.3,734.0,904.0,1206.0,True,296.0,160.0,296.0,240.0,296.0,280.0
2024-10-11,ussr_bm_31_12,8.0,,,,,1.0,51.0,96.43,,,0.22,0.17,,,,,,,BM-31-12,BM-31-12,USSR,Ground_vehicles,4.0,4.0,4.0,1761.0,2092.0,1524.0,True,272.0,180.0,272.0,280.0,272.0,300.0
2024-10-11,us_t14,287.0,77.61,,,5.99,5.9,1980.0,69.99,,,6.36,5.13,,,,,,,T14,T14,USA,Ground_vehicles,4.7,4.7,4.7,1159.0,1326.0,1905.0,True,308.0,180.0,308.0,260.0,308.0,300.0
2024-10-11,cn_object_211,39.0,87.18,,,6.31,4.89,274.0,75.93,,,3.56,2.06,,,,,,,Object_211,Object_211,China,Ground_vehicles,5.0,5.0,5.0,1379.0,1699.0,2073.0,False,148.0,70.0,148.0,110.0,148.0,140.0
2024-10-11,ussr_kv_1e,156.0,91.67,,,15.31,10.37,1223.0,83.14,,,6.93,5.81,,,,,,,KV-1E,KV-1E,USSR,Ground_vehicles,4.3,4.0,4.3,953.0,1127.0,1508.0,True,296.0,160.0,296.0,260.0,296.0,260.0
2024-10-11,germ_pzkpfw_VI_ausf_h1_tiger,1459.0,62.1,,,4.08,4.7,1869.0,45.91,,,2.61,2.19,,,,,,,Tiger_H1,Tiger_H1,Germany,Ground_vehicles,5.7,5.7,5.7,1954.0,2122.0,2939.0,False,148.0,80.0,148.0,130.0,148.0,140.0
2024-10-11,us_m18_hellcat_black_cat_race,,,,,,,,,,,,,,,,,,,"""Racing""_M18",%22Racing%22_M18,USA,Ground_vehicles,4.7,5.0,4.7,,,,False,,,,,,
2024-10-11,sw_sherman_3_4,729.0,71.87,0.05,0.06,5.29,6.34,1105.0,60.48,,,9.14,3.81,,,,,,,Sherman_III/IV,Sherman_III/IV,Sweden,Ground_vehicles,3.7,3.7,3.7,624.0,709.0,938.0,True,272.0,120.0,272.0,180.0,272.0,220.0
2024-10-11,ussr_su_85m,65.0,100.0,,,23.63,14.5,292.0,54.22,,,3.19,2.45,17.0,,,,,2.82,SU-85M,SU-85M,USSR,Ground_vehicles,5.0,5.0,5.0,1810.0,2132.0,2927.0,False,148.0,90.0,148.0,140.0,148.0,170.0
2024-10-11,cn_t_34_1942,337.0,88.08,,,3.82,3.9,254.0,74.6,,,7.07,3.29,,,,,,,T-34_(1943)_(China),T-34_(1943)_(China),China,Ground_vehicles,4.0,4.0,4.0,1248.0,1469.0,1883.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,uk_a_33_excelsior,,,,,,,42.0,,,,,4.49,,,,,,,Excelsior,Excelsior,Britain,Ground_vehicles,4.0,4.0,4.0,1070.0,1127.0,1421.0,True,296.0,180.0,296.0,260.0,296.0,300.0
2024-10-11,ussr_kv_1_zis_5,277.0,54.3,,,4.99,3.84,692.0,75.57,,,6.93,4.44,,,,,,,KV-1_(ZiS-5),KV-1_(ZiS-5),USSR,Ground_vehicles,4.7,4.7,4.7,1469.0,1624.0,2217.0,False,136.0,60.0,136.0,90.0,136.0,100.0
2024-10-11,ussr_isu_122,88.0,52.5,,,1.48,1.38,285.0,44.61,,,2.58,2.08,,,,,,,ISU-122,ISU-122,USSR,Ground_vehicles,5.3,5.3,5.3,2266.0,2689.0,3718.0,False,154.0,100.0,154.0,150.0,154.0,190.0
2024-10-11,cn_m4a1_76w_sherman,184.0,80.78,0.02,0.04,3.16,3.43,205.0,80.95,,,5.41,3.66,,,,,,,M4A1_(75)_W_(China),M4A1_(75)_W_(China),China,Ground_vehicles,4.0,4.0,4.0,1429.0,1676.0,2189.0,False,142.0,70.0,142.0,100.0,142.0,120.0
2024-10-11,cn_pt_76,3.0,,,,,1.0,,,,,,,,,,,,,PT-76_(China),PT-76_(China),China,Ground_vehicles,5.0,5.0,5.0,1745.0,2151.0,2642.0,False,154.0,80.0,154.0,120.0,154.0,160.0
2024-10-11,germ_jgdpz_IV_L48,165.0,59.26,,,5.75,6.67,928.0,45.74,,,5.1,3.58,6.0,,,,,,Jagdpanzer_IV,Jagdpanzer_IV,Germany,Ground_vehicles,4.7,4.3,4.3,1368.0,1574.0,2052.0,False,136.0,70.0,136.0,100.0,136.0,140.0
2024-10-11,it_43m_turan_3,516.0,68.67,0.02,0.02,3.65,3.22,341.0,60.93,,,3.5,3.68,,,,,,,Turan_III,Turan_III,Italy,Ground_vehicles,4.0,4.0,4.0,1247.0,1469.0,1883.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,germ_kv_1_kwk_40,219.0,62.33,,,6.34,7.1,663.0,65.96,,,5.51,4.01,100.0,100.0,,,7.06,5.0,KW_I_C_756_(r),KW_I_C_756_(r)_(Germany),Germany,Ground_vehicles,5.0,5.0,5.0,1616.0,1777.0,2437.0,True,320.0,200.0,320.0,300.0,320.0,340.0
2024-10-11,sw_pvkv_iv,125.0,66.73,,,2.64,3.15,151.0,41.89,,,1.76,1.6,,,,,,,Pvkv_IV,Pvkv_IV,Sweden,Ground_vehicles,3.0,3.0,3.0,1274.0,1458.0,1828.0,False,136.0,60.0,136.0,90.0,136.0,110.0
2024-10-11,cn_isu_152,16.0,,,,,2.33,93.0,30.0,,,3.15,2.68,,,,,,,ISU-152_(China),ISU-152_(China),China,Ground_vehicles,4.7,4.7,4.7,1556.0,1865.0,2466.0,False,142.0,80.0,142.0,120.0,142.0,150.0
2024-10-11,uk_crusader_aa_mk_2,,,,,,,108.0,7.69,0.78,1.07,,,,,,,,,Crusader_AA_Mk_II,Crusader_AA_Mk_II,Britain,Ground_vehicles,5.0,4.0,4.0,1921.0,1438.0,2173.0,False,142.0,80.0,142.0,100.0,142.0,150.0
2024-10-11,germ_flakpanzer_IV_Ostwind,138.0,50.0,3.76,7.53,0.95,1.89,491.0,45.46,0.87,0.86,0.32,0.32,,,,,,,Ostwind,Ostwind,Germany,Ground_vehicles,4.7,3.3,3.3,1660.0,1265.0,1898.0,False,136.0,70.0,136.0,90.0,136.0,130.0
2024-10-11,germ_pzkpfw_VI_ausf_e_tiger,847.0,64.62,0.01,0.01,3.81,3.98,2325.0,42.21,,,3.12,2.44,160.0,79.81,,,9.05,5.2,Tiger_E,Tiger_E,Germany,Ground_vehicles,6.0,6.0,6.0,2528.0,2718.0,3720.0,False,154.0,90.0,154.0,140.0,154.0,160.0
2024-10-11,ussr_su_100Y,,,,,,,65.0,50.0,,,1.54,2.44,,,,,,,SU-100Y,SU-100Y,USSR,Ground_vehicles,5.0,4.7,4.7,1455.0,1693.0,2335.0,True,320.0,220.0,320.0,320.0,320.0,420.0
2024-10-11,germ_panzerbefelhswagen_IV_ausf_J,474.0,74.04,0.1,0.12,3.99,4.81,550.0,34.24,,,3.39,2.64,29.0,14.29,,,0.86,1.0,Pz.Bfw.IV,Pz.Bef.Wg.IV_J,Germany,Ground_vehicles,4.0,3.7,3.7,1074.0,1709.0,2135.0,True,308.0,160.0,308.0,280.0,308.0,320.0
2024-10-11,us_m18_hellcat_black_cat,218.0,85.71,0.04,0.05,3.57,3.49,1739.0,69.92,,,2.23,2.05,157.0,63.5,,,4.31,3.12,"M18_""Black_Cat""",M18_%22Black_Cat%22,USA,Ground_vehicles,5.3,6.0,6.0,1188.0,1384.0,1715.0,True,320.0,180.0,320.0,260.0,320.0,340.0
2024-10-11,cn_m41_a3_walker_bulldog,124.0,84.44,,,2.33,2.43,253.0,69.69,0.08,0.04,3.85,3.31,,,,,,,M41A3_(China),M41A3_(China),China,Ground_vehicles,5.3,5.3,5.3,1173.0,1361.0,1721.0,True,320.0,180.0,320.0,260.0,320.0,360.0
2024-10-11,ussr_kv_85,379.0,54.72,0.03,0.06,3.87,4.71,509.0,41.66,,,3.54,2.53,,,,,,,KV-85,KV-85,USSR,Ground_vehicles,5.0,5.0,5.0,1718.0,1839.0,2598.0,False,142.0,70.0,142.0,110.0,142.0,130.0
2024-10-11,jp_type_4_chi_to_late,159.0,65.33,,,6.48,4.25,332.0,59.44,,,3.05,2.56,,,,,,,Chi-To_Late,Chi-To_Late,Japan,Ground_vehicles,4.7,4.7,4.7,2036.0,2400.0,2975.0,False,154.0,80.0,154.0,130.0,154.0,160.0
2024-10-11,ussr_is_1,638.0,48.03,,,3.18,3.27,1009.0,47.97,,,3.35,1.99,,,,,,,IS-1,IS-1,USSR,Ground_vehicles,5.7,5.7,5.7,2486.0,2691.0,3738.0,False,154.0,90.0,154.0,140.0,154.0,150.0
2024-10-11,us_m36,265.0,50.52,,,3.7,2.66,1058.0,56.56,,,3.39,2.74,,,,,,,M36_GMC,M36_GMC,USA,Ground_vehicles,5.3,5.3,5.3,1796.0,2105.0,2942.0,False,148.0,90.0,148.0,140.0,148.0,170.0
2024-10-11,ussr_isu_152,131.0,64.25,0.34,0.3,3.46,4.8,272.0,58.97,0.02,0.02,4.64,2.87,,,,,,,ISU-152,ISU-152,USSR,Ground_vehicles,4.7,4.7,4.7,1784.0,2081.0,2700.0,False,148.0,90.0,148.0,130.0,148.0,170.0
2024-10-11,us_m4_sherman_calliope,190.0,100.0,,,4.79,5.89,85.0,100.0,,,11.78,9.13,,,,,,,Calliope,Calliope,USA,Ground_vehicles,4.3,4.0,4.0,1092.0,1261.0,2279.0,True,308.0,160.0,308.0,260.0,308.0,320.0
2024-10-11,us_m6a1,302.0,67.78,0.15,0.13,6.89,6.13,530.0,60.11,,,3.36,2.21,,,,,,,M6A1,M6A1,USA,Ground_vehicles,4.7,5.0,5.0,1698.0,1864.0,2598.0,False,142.0,70.0,142.0,110.0,142.0,130.0
2024-10-11,ussr_t_34_1941_57,662.0,61.51,,,2.61,2.35,1828.0,54.94,,,2.48,1.73,11.0,,,,,2.0,T-34-57,T-34-57,USSR,Ground_vehicles,4.7,4.7,4.7,1435.0,1673.0,2110.0,False,142.0,70.0,142.0,110.0,142.0,130.0
2024-10-11,uk_a_34_comet,35.0,93.33,,,4.34,2.27,282.0,78.77,,,2.52,1.47,,,,,,,Comet_I,Comet_I,Britain,Ground_vehicles,5.0,5.3,5.3,2037.0,2443.0,3199.0,False,154.0,80.0,154.0,130.0,154.0,160.0
2024-10-11,germ_sdkfz_234_4,71.0,71.11,,,3.59,4.5,305.0,74.52,,,6.49,2.99,58.0,81.95,,,3.54,2.86,Sd.Kfz.234/4,Sd.Kfz.234/4,Germany,Ground_vehicles,4.3,4.7,4.7,727.0,818.0,1128.0,True,272.0,140.0,272.0,220.0,272.0,260.0
2024-10-11,ussr_t_34_57_1943,661.0,66.57,,,2.89,3.47,1772.0,70.77,,,3.84,2.75,40.0,73.33,,,1.27,1.17,T-34-57_(1943),T-34-57_(1943),USSR,Ground_vehicles,4.7,4.7,4.7,1056.0,1264.0,1569.0,True,308.0,160.0,308.0,260.0,308.0,320.0
2024-10-11,ussr_t_34_85_d_5t,860.0,58.18,,,4.19,3.62,2456.0,53.24,,,2.46,2.35,,,,,,,T-34-85_(D-5T),T-34-85_(D-5T),USSR,Ground_vehicles,5.3,5.3,5.3,2038.0,2444.0,3200.0,False,154.0,80.0,154.0,130.0,154.0,160.0
2024-10-11,ussr_type_65_aa,9.0,,,,,0.67,13.0,90.0,0.8,0.22,2.0,1.33,,,,,,,Phòng_không_T-34,Ph%C3%B2ng_kh%C3%B4ng_T-34_(USSR),USSR,Ground_vehicles,5.7,5.0,5.0,2187.0,1658.0,2642.0,True,332.0,240.0,332.0,300.0,332.0,440.0
2024-10-11,it_breda_52_autocannone,145.0,86.61,,,5.76,6.05,341.0,52.32,,,3.58,3.4,,,,,,,Breda_90/53,Breda_90/53,Italy,Ground_vehicles,4.0,4.0,4.0,794.0,872.0,1040.0,True,284.0,160.0,284.0,240.0,284.0,300.0
2024-10-11,uk_a30_sp_avenger,284.0,69.84,0.07,0.08,3.35,3.8,591.0,59.66,,,2.87,2.19,,,,,,,Avenger,Avenger,Britain,Ground_vehicles,4.7,4.7,4.7,1423.0,1673.0,2110.0,False,142.0,70.0,142.0,110.0,142.0,130.0
2024-10-11,germ_pzkpfw_V_ausf_d_panther,1166.0,57.15,,,2.25,2.65,1930.0,45.24,,,2.72,2.26,52.0,,,,,5.64,Panther_D,Panther_D,Germany,Ground_vehicles,5.7,5.3,5.3,1652.0,1921.0,2462.0,False,148.0,80.0,148.0,120.0,148.0,140.0
2024-10-11,us_m18_hellcat,448.0,55.56,,,2.04,2.07,3054.0,64.44,,,1.88,1.66,308.0,64.52,,,3.78,2.68,M18_GMC,M18_GMC,USA,Ground_vehicles,5.3,6.0,6.0,1747.0,2232.0,2654.0,False,154.0,80.0,154.0,120.0,154.0,160.0
2024-10-11,ussr_btr_152d,91.0,31.82,3.77,6.19,1.0,1.21,2030.0,54.5,1.02,1.0,0.06,0.06,,,,,,,BTR-152D,BTR-152D,USSR,Ground_vehicles,4.0,4.0,4.0,1836.0,1437.0,2169.0,False,142.0,90.0,142.0,100.0,142.0,150.0
2024-10-11,uk_ac4_thunderbolt,27.0,100.0,,,4.0,3.0,226.0,55.14,,,2.98,2.34,25.0,100.0,,,4.0,2.45,A.C.IV,A.C.IV,Britain,Ground_vehicles,5.3,5.3,5.3,1319.0,1532.0,2031.0,True,320.0,180.0,320.0,300.0,320.0,360.0
2024-10-11,us_m4a3e2_sherman_jumbo,563.0,63.27,0.07,0.11,2.8,3.85,1059.0,53.32,,,2.77,2.18,,,,,,,M4A3E2,M4A3E2,USA,Ground_vehicles,5.3,5.7,5.7,1954.0,2121.0,2940.0,False,148.0,80.0,148.0,130.0,148.0,140.0
2024-10-11,uk_a30_challenger,87.0,54.24,0.01,0.01,1.46,1.97,522.0,58.32,,,2.14,1.64,,,,,,,Challenger,Challenger,Britain,Ground_vehicles,5.0,5.3,5.3,1606.0,1925.0,2466.0,False,148.0,80.0,148.0,120.0,148.0,140.0
2024-10-11,uk_tog_2,112.0,69.54,,,7.54,10.84,577.0,69.96,0.01,0.01,4.83,4.02,,,,,,,TOG_II,TOG_II,Britain,Ground_vehicles,5.3,5.3,5.3,1595.0,1768.0,2443.0,True,320.0,200.0,320.0,300.0,320.0,340.0
2024-10-11,germ_waffentrager_krupp_steyr,111.0,68.89,,,6.68,6.06,100.0,48.89,,,3.83,5.16,,,,,,,Waffenträger,Waffentrager,Germany,Ground_vehicles,5.7,5.7,5.7,2243.0,2640.0,3650.0,False,154.0,100.0,154.0,150.0,154.0,190.0
2024-10-11,germ_panzerjager_nashorn,59.0,98.89,,,4.22,2.88,423.0,45.39,,,2.08,2.09,4.0,,,,,,Nashorn,Nashorn,Germany,Ground_vehicles,5.3,5.3,5.3,1796.0,2106.0,2943.0,False,148.0,90.0,148.0,140.0,148.0,170.0
2024-10-11,us_m19,107.0,38.19,1.35,1.32,0.26,0.28,1164.0,48.6,0.32,0.34,0.67,0.69,,,,,,,M19A1,M19A1,USA,Ground_vehicles,4.7,4.0,4.0,1706.0,1294.0,1921.0,False,136.0,70.0,136.0,90.0,136.0,130.0
2024-10-11,germ_flakpanzer_IV_Wirbelwind,83.0,,5.57,4.93,,,919.0,32.39,1.11,1.14,0.12,0.13,,,,,,,Wirbelwind,Wirbelwind,Germany,Ground_vehicles,4.7,3.7,3.7,1898.0,1438.0,2173.0,False,142.0,90.0,142.0,100.0,142.0,150.0
2024-10-11,fr_tpk_641_vpc,5.0,,,,,,356.0,62.03,1.25,1.1,,,5.0,,,,,,TPK_6.41,TPK_6.41,France,Ground_vehicles,5.3,5.7,5.7,2193.0,1739.0,2697.0,False,148.0,90.0,148.0,110.0,148.0,160.0
2024-10-11,us_m42_duster,168.0,48.35,1.08,2.2,0.54,1.02,1727.0,58.3,0.24,0.2,1.09,1.0,,,,,,,M42,M42,USA,Ground_vehicles,5.0,4.0,4.0,1960.0,1522.0,2242.0,False,142.0,80.0,142.0,100.0,142.0,150.0
2024-10-11,ussr_pt_76b,333.0,53.5,,,1.3,1.24,2586.0,54.59,,,1.17,0.93,,,,,,,PT-76B,PT-76B,USSR,Ground_vehicles,5.0,5.3,5.3,1745.0,2169.0,2617.0,False,154.0,80.0,154.0,120.0,154.0,170.0
2024-10-11,us_t55e1,,,,,,,236.0,85.19,,,4.92,3.16,,,,,,,T55E1,T55E1,USA,Ground_vehicles,4.3,4.3,4.3,1035.0,1249.0,1692.0,True,308.0,200.0,308.0,300.0,308.0,380.0
2024-10-11,germ_vk_3002m,434.0,58.26,0.06,0.06,3.0,2.99,1182.0,44.18,,,2.17,1.8,,,,,,,VK_3002_(M),VK_3002_(M),Germany,Ground_vehicles,5.0,5.0,5.0,1426.0,1676.0,2124.0,False,142.0,70.0,142.0,110.0,142.0,120.0
2024-10-11,germ_jgdpz_38t,154.0,85.56,,,6.44,4.97,282.0,47.86,,,3.01,3.0,,,,,,,Jagdpanzer_38(t),Jagdpanzer_38(t),Germany,Ground_vehicles,4.7,4.3,4.3,1556.0,1808.0,2354.0,False,142.0,80.0,142.0,120.0,142.0,150.0
2024-10-11,germ_kv_1B_finland,239.0,82.42,,,7.1,12.15,785.0,55.6,,,6.27,5.45,,,,,,,KV-IB,KV-IB_(Germany),Germany,Ground_vehicles,4.3,4.0,4.3,953.0,1127.0,1508.0,True,296.0,160.0,296.0,260.0,296.0,260.0
2024-10-11,it_44m_zrinyi_1,30.0,100.0,,,3.78,1.46,66.0,90.63,,,8.41,5.45,,,,,,,Zrinyi_I,Zrinyi_I,Italy,Ground_vehicles,4.0,4.0,4.0,838.0,1052.0,1202.0,True,296.0,180.0,296.0,260.0,296.0,340.0
2024-10-11,us_m4a2_1944_germ,,,,,,,95.0,71.56,,,7.4,9.91,,,,,,,M4_748_(a),M4_748_(a)_(Germany),Germany,Ground_vehicles,4.0,4.0,4.0,684.0,884.0,1067.0,True,284.0,140.0,284.0,200.0,284.0,240.0
2024-10-11,fr_m36b2_cefeo,18.0,100.0,,,6.0,3.0,768.0,53.92,,,1.56,1.37,,,,,,,M36B2,M36B2_(France),France,Ground_vehicles,5.7,5.7,5.7,2243.0,2640.0,3650.0,False,154.0,100.0,154.0,150.0,154.0,190.0
2024-10-11,us_m36b2,57.0,24.0,,,5.6,5.17,1185.0,55.14,,,1.82,1.62,,,,,,,M36B2,M36B2,USA,Ground_vehicles,5.7,5.7,5.7,2243.0,2640.0,3650.0,False,154.0,100.0,154.0,150.0,154.0,190.0
2024-10-11,uk_17_pdr_m10_achilles_norfolk_yeomanry,37.0,100.0,,,4.84,3.25,43.0,,,,3.13,1.98,,,,,,,Achilles_(65_Rg.),Achilles_(65_Rg.),Britain,Ground_vehicles,3.7,3.3,3.3,820.0,989.0,1566.0,True,272.0,140.0,272.0,220.0,272.0,300.0
2024-10-11,uk_sherman_ic_firefly,172.0,58.88,,,2.97,3.92,245.0,75.24,,,3.35,2.86,,,,,,,"Sherman_IC_""Trzyniec""",Sherman_IC_%22Trzyniec%22,Britain,Ground_vehicles,4.7,4.7,4.7,1339.0,1536.0,1899.0,True,320.0,180.0,320.0,280.0,320.0,340.0
2024-10-11,it_semovente_m43_105_leoncello,10.0,,,,,,,,,,,,,,,,,,"M43_""G.C.Leoncello""",M43_%22G.C.Leoncello%22,Italy,Ground_vehicles,3.0,3.0,3.0,736.0,881.0,1779.0,True,272.0,140.0,272.0,220.0,272.0,320.0
2024-10-11,germ_pzkpfw_VI_tiger_P,46.0,100.0,,,6.0,3.28,29.0,100.0,,,8.5,3.7,,,,,,,VK_45.01_(P),VK_45.01_(P),Germany,Ground_vehicles,5.3,5.3,5.3,1595.0,1768.0,2443.0,True,320.0,200.0,320.0,300.0,320.0,340.0
2024-10-11,it_pzkpfw_IV_ausf_G,177.0,58.83,0.14,0.18,3.59,4.58,386.0,64.78,,,3.59,2.86,,,,,,,Pz.IV_G,Pz.IV_G_(Italy),Italy,Ground_vehicles,4.0,3.7,3.7,1074.0,1280.0,1489.0,True,308.0,160.0,308.0,260.0,308.0,300.0
2024-10-11,it_stug_III_ausf_G,64.0,52.22,,,3.07,2.97,201.0,52.89,,,4.01,4.47,,,,,,,StuG_III_G,StuG_III_G_(Italy),Italy,Ground_vehicles,4.3,4.0,4.0,1517.0,1751.0,2219.0,False,142.0,80.0,142.0,120.0,142.0,150.0
2024-10-11,uk_a_34_comet_iron_duke,24.0,50.0,,,0.69,1.0,84.0,71.53,,,4.17,3.59,,,,,,,"Comet_I_""Iron_Duke_IV""",Comet_I_%22Iron_Duke_IV%22,Britain,Ground_vehicles,5.0,5.3,5.3,1600.0,1982.0,2531.0,True,332.0,200.0,332.0,320.0,332.0,380.0
2024-10-11,ussr_su_85_1943,81.0,67.86,,,7.94,5.97,311.0,80.37,,,6.9,3.22,,,,,,,SU-85,SU-85,USSR,Ground_vehicles,4.3,4.3,4.3,1516.0,1808.0,2354.0,False,142.0,80.0,142.0,120.0,142.0,150.0
2024-10-11,it_sherman_VII,40.0,100.0,,,4.33,1.98,244.0,71.08,,,4.88,2.68,,,,,,,M4_Tipo_IC,Sherman_Ic,Italy,Ground_vehicles,4.7,4.7,4.7,2036.0,2400.0,2975.0,False,154.0,80.0,154.0,130.0,154.0,160.0
2024-10-11,it_m15_42_contraereo,153.0,43.66,2.4,2.9,0.79,0.91,504.0,49.57,1.01,1.24,0.16,0.17,9.0,,,,,,M42_Contraereo,M42_(Italy),Italy,Ground_vehicles,3.7,3.7,3.7,1492.0,1204.0,1879.0,False,136.0,80.0,136.0,90.0,136.0,130.0
2024-10-11,ussr_m3c,,,,,,,,,,,,,,,,,,,M3_Medium,M3_Medium_(USSR),USSR,Ground_vehicles,2.3,2.7,2.7,848.0,404.0,505.0,True,236.0,80.0,236.0,100.0,236.0,120.0
2024-10-11,fr_m4a1_sherman,76.0,94.45,,,5.28,4.46,387.0,63.02,,,3.94,2.76,,,,,,,M4A1,M4A1_(France),France,Ground_vehicles,3.3,3.3,3.3,1123.0,1290.0,1604.0,False,130.0,50.0,130.0,80.0,130.0,90.0
2024-10-11,uk_crusader_mk_3,19.0,,,,,,91.0,100.0,,,7.44,2.92,40.0,100.0,,,4.25,4.41,Crusader_III,Crusader_III,Britain,Ground_vehicles,3.0,3.0,3.0,650.0,728.0,903.0,False,118.0,30.0,118.0,40.0,118.0,50.0
2024-10-11,sw_strv_m41_s1,,,,,,,33.0,50.0,,,2.05,2.05,,,,,,,Strv_m/41_S-I,Strv_m/41_S-I,Sweden,Ground_vehicles,2.7,2.7,2.7,431.0,357.0,1059.0,True,236.0,80.0,236.0,80.0,236.0,120.0
2024-10-11,uk_valentine_mk_1,,,,,,,20.0,100.0,,,5.0,5.0,,,,,,,Valentine_I,Valentine_I,Britain,Ground_vehicles,2.7,2.3,2.3,530.0,573.0,719.0,False,112.0,30.0,112.0,40.0,112.0,40.0
2024-10-11,fr_b1_bis,9.0,,,,,0.29,26.0,,,,1.0,1.0,,,,,,,B1_bis,B1_bis,France,Ground_vehicles,2.3,2.3,2.3,873.0,865.0,1082.0,False,112.0,30.0,112.0,40.0,112.0,50.0
